cliente_id,nombre,edad,genero,ubicacion
3012,Cliente_3012,55,M,Monterrey
3013,Cliente_3013,53,Otro,CDMX
3015,Cliente_3015,55,Otro,CDMX
3016,Cliente_3016,61,Otro,Guadalajara
3017,Cliente_3017,65,M,Tijuana
3018,Cliente_3018,42,Otro,Tijuana
3019,Cliente_3019,60,M,Puebla
3020,Cliente_3020,61,Otro,CDMX
3021,Cliente_3021,52,Otro,Puebla
3022,Cliente_3022,18,Otro,Monterrey
3023,Cliente_3023,23,M,Puebla
3024,Cliente_3024,19,M,CDMX
3025,Cliente_3025,40,Otro,Puebla
3026,Cliente_3026,44,F,Tijuana
3027,Cliente_3027,18,F,Tijuana
3028,Cliente_3028,19,F,Tijuana
3029,Cliente_3029,55,F,CDMX
3030,Cliente_3030,24,Otro,CDMX
3031,Cliente_3031,40,M,CDMX
3032,Cliente_3032,30,M,Puebla
3033,Cliente_3033,37,M,CDMX
3034,Cliente_3034,28,Otro,Monterrey
3035,Cliente_3035,51,M,Tijuana
3036,Cliente_3036,63,F,Puebla
3037,Cliente_3037,23,F,CDMX
3038,Cliente_3038,26,F,Puebla
3039,Cliente_3039,23,F,Puebla
3040,Cliente_3040,55,F,Monterrey
3041,Cliente_3041,51,F,Monterrey
3042,Cliente_3042,23,F,Puebla
3043,Cliente_3043,37,Otro,Tijuana
3045,Cliente_3045,63,F,Guadalajara
3046,Cliente_3046,50,Otro,Monterrey
3047,Cliente_3047,50,M,Monterrey
3048,Cliente_3048,62,M,Tijuana
3050,Cliente_3050,40,M,CDMX
3051,Cliente_3051,43,Otro,CDMX
3052,Cliente_3052,68,Otro,Monterrey
3053,Cliente_3053,56,M,Tijuana
3054,Cliente_3054,56,M,CDMX
3056,Cliente_3056,34,M,Puebla
3057,Cliente_3057,50,M,Monterrey
3058,Cliente_3058,53,Otro,CDMX
3059,Cliente_3059,48,F,Tijuana
3060,Cliente_3060,22,F,Tijuana
3062,Cliente_3062,55,Otro,CDMX
3064,Cliente_3064,30,Otro,CDMX
3065,Cliente_3065,25,M,CDMX
3066,Cliente_3066,25,Otro,Puebla
3067,Cliente_3067,19,Otro,CDMX
3068,Cliente_3068,58,M,Tijuana
3069,Cliente_3069,43,M,Monterrey
3070,Cliente_3070,46,Otro,Monterrey
3071,Cliente_3071,48,Otro,Monterrey
3072,Cliente_3072,41,M,CDMX
3073,Cliente_3073,58,Otro,CDMX
3074,Cliente_3074,22,F,CDMX
3075,Cliente_3075,26,M,Puebla
3076,Cliente_3076,59,Otro,Monterrey
3077,Cliente_3077,55,F,Guadalajara
3078,Cliente_3078,21,F,Guadalajara
3079,Cliente_3079,33,Otro,Guadalajara
3080,Cliente_3080,32,Otro,Guadalajara
3081,Cliente_3081,41,F,Guadalajara
3082,Cliente_3082,61,F,Monterrey
3083,Cliente_3083,55,Otro,Guadalajara
3084,Cliente_3084,47,Otro,Guadalajara
3085,Cliente_3085,42,Otro,Monterrey
3086,Cliente_3086,46,F,Guadalajara
3087,Cliente_3087,29,Otro,Tijuana
3088,Cliente_3088,39,F,Puebla
3089,Cliente_3089,67,F,Puebla
3090,Cliente_3090,52,M,Puebla
3091,Cliente_3091,33,F,Puebla
3092,Cliente_3092,36,Otro,Monterrey
3093,Cliente_3093,68,Otro,Tijuana
3094,Cliente_3094,48,M,Puebla
3095,Cliente_3095,49,M,Monterrey
3096,Cliente_3096,18,M,Guadalajara
3097,Cliente_3097,34,F,Tijuana
3098,Cliente_3098,40,F,Puebla
3099,Cliente_3099,58,M,Monterrey
3100,Cliente_3100,64,M,CDMX
3101,Cliente_3101,59,Otro,CDMX
3102,Cliente_3102,20,Otro,Monterrey
3103,Cliente_3103,58,Otro,CDMX
3104,Cliente_3104,37,F,Monterrey
3105,Cliente_3105,67,Otro,Tijuana
3106,Cliente_3106,52,F,Tijuana
3107,Cliente_3107,28,Otro,Monterrey
3108,Cliente_3108,61,M,Guadalajara
3109,Cliente_3109,33,Otro,Guadalajara
3110,Cliente_3110,52,M,Puebla
3111,Cliente_3111,69,Otro,Puebla
3112,Cliente_3112,33,Otro,Guadalajara
3113,Cliente_3113,32,M,Tijuana
3114,Cliente_3114,21,Otro,Guadalajara
3115,Cliente_3115,35,M,CDMX
3116,Cliente_3116,56,M,Guadalajara
3117,Cliente_3117,28,M,Tijuana
3118,Cliente_3118,55,Otro,Monterrey
3119,Cliente_3119,60,M,Puebla
3121,Cliente_3121,68,M,Guadalajara
3122,Cliente_3122,44,Otro,Tijuana
3123,Cliente_3123,43,M,Guadalajara
3124,Cliente_3124,38,Otro,Guadalajara
3125,Cliente_3125,54,F,Guadalajara
3126,Cliente_3126,38,F,Tijuana
3127,Cliente_3127,50,Otro,Monterrey
3128,Cliente_3128,48,M,Guadalajara
3129,Cliente_3129,56,Otro,Guadalajara
3130,Cliente_3130,18,Otro,Guadalajara
3132,Cliente_3132,55,F,Monterrey
3133,Cliente_3133,49,F,Monterrey
3134,Cliente_3134,34,Otro,CDMX
3135,Cliente_3135,20,Otro,Monterrey
3136,Cliente_3136,48,M,Guadalajara
3138,Cliente_3138,32,F,Puebla
3139,Cliente_3139,36,Otro,Tijuana
3140,Cliente_3140,54,Otro,Tijuana
3141,Cliente_3141,19,Otro,CDMX
3142,Cliente_3142,29,F,Puebla
3143,Cliente_3143,21,F,Tijuana
3144,Cliente_3144,41,Otro,Tijuana
3145,Cliente_3145,68,Otro,Monterrey
3146,Cliente_3146,21,Otro,Puebla
3147,Cliente_3147,34,Otro,CDMX
3148,Cliente_3148,53,F,Monterrey
3149,Cliente_3149,31,M,Monterrey
3150,Cliente_3150,37,F,Guadalajara
3151,Cliente_3151,68,Otro,CDMX
3152,Cliente_3152,45,M,CDMX
3153,Cliente_3153,49,M,Guadalajara
3154,Cliente_3154,18,M,Tijuana
3155,Cliente_3155,48,F,Monterrey
3156,Cliente_3156,38,Otro,Tijuana
3157,Cliente_3157,23,Otro,Tijuana
3158,Cliente_3158,64,Otro,Puebla
3159,Cliente_3159,44,Otro,Puebla
3160,Cliente_3160,59,F,CDMX
3161,Cliente_3161,59,M,CDMX
3162,Cliente_3162,37,M,Puebla
3163,Cliente_3163,23,Otro,Tijuana
3164,Cliente_3164,65,F,Monterrey
3165,Cliente_3165,23,M,CDMX
3166,Cliente_3166,64,Otro,Tijuana
3167,Cliente_3167,69,M,CDMX
3168,Cliente_3168,62,Otro,CDMX
3169,Cliente_3169,64,F,CDMX
3170,Cliente_3170,26,Otro,CDMX
3171,Cliente_3171,68,F,CDMX
3172,Cliente_3172,66,F,Guadalajara
3173,Cliente_3173,37,Otro,CDMX
3174,Cliente_3174,39,M,Monterrey
3175,Cliente_3175,45,M,Monterrey
3176,Cliente_3176,65,M,Guadalajara
3177,Cliente_3177,19,M,CDMX
3178,Cliente_3178,24,Otro,CDMX
3179,Cliente_3179,37,M,CDMX
3180,Cliente_3180,26,Otro,CDMX
3181,Cliente_3181,25,Otro,CDMX
3182,Cliente_3182,62,M,CDMX
3183,Cliente_3183,45,Otro,Tijuana
3184,Cliente_3184,35,Otro,Tijuana
3185,Cliente_3185,28,F,Puebla
3186,Cliente_3186,44,M,Puebla
3187,Cliente_3187,57,Otro,Guadalajara
3188,Cliente_3188,54,Otro,Monterrey
3189,Cliente_3189,18,M,CDMX
3190,Cliente_3190,49,M,Monterrey
3191,Cliente_3191,32,M,Puebla
3192,Cliente_3192,45,Otro,CDMX
3193,Cliente_3193,27,Otro,CDMX
3194,Cliente_3194,28,F,Tijuana
3195,Cliente_3195,19,M,Monterrey
3196,Cliente_3196,26,Otro,Guadalajara
3197,Cliente_3197,24,Otro,Puebla
3198,Cliente_3198,31,M,CDMX
3199,Cliente_3199,52,M,CDMX
3200,Cliente_3200,64,Otro,Puebla
3201,Cliente_3201,62,Otro,Puebla
3202,Cliente_3202,43,M,CDMX
3203,Cliente_3203,63,Otro,CDMX
3204,Cliente_3204,55,F,Puebla
3205,Cliente_3205,18,M,Guadalajara
3206,Cliente_3206,27,F,Guadalajara
3207,Cliente_3207,47,Otro,CDMX
3208,Cliente_3208,63,M,CDMX
3209,Cliente_3209,67,F,Tijuana
3210,Cliente_3210,54,Otro,Tijuana
3211,Cliente_3211,61,F,Puebla
3212,Cliente_3212,42,F,Tijuana
3213,Cliente_3213,33,Otro,Monterrey
3214,Cliente_3214,35,Otro,Tijuana
3215,Cliente_3215,37,F,CDMX
3216,Cliente_3216,49,M,Guadalajara
3217,Cliente_3217,67,Otro,CDMX
3218,Cliente_3218,56,F,CDMX
3219,Cliente_3219,47,M,Tijuana
3220,Cliente_3220,18,Otro,Tijuana
3221,Cliente_3221,49,M,Tijuana
3222,Cliente_3222,54,M,Puebla
3223,Cliente_3223,26,M,Puebla
3224,Cliente_3224,55,Otro,Monterrey
3225,Cliente_3225,38,M,Tijuana
3226,Cliente_3226,30,M,Monterrey
3227,Cliente_3227,62,Otro,Tijuana
3228,Cliente_3228,64,Otro,CDMX
3229,Cliente_3229,69,Otro,Guadalajara
3231,Cliente_3231,47,Otro,Puebla
3232,Cliente_3232,69,F,Monterrey
3233,Cliente_3233,43,Otro,CDMX
3234,Cliente_3234,24,F,Tijuana
3235,Cliente_3235,61,M,Monterrey
3236,Cliente_3236,69,Otro,Guadalajara
3237,Cliente_3237,34,F,Puebla
3238,Cliente_3238,25,Otro,Guadalajara
3239,Cliente_3239,31,M,Tijuana
3240,Cliente_3240,48,Otro,Guadalajara
3241,Cliente_3241,61,Otro,Tijuana
3242,Cliente_3242,66,Otro,CDMX
3243,Cliente_3243,31,F,Tijuana
3244,Cliente_3244,68,Otro,Tijuana
3245,Cliente_3245,52,Otro,Tijuana
3246,Cliente_3246,46,F,Tijuana
3247,Cliente_3247,59,Otro,Puebla
3248,Cliente_3248,25,Otro,Monterrey
3250,Cliente_3250,40,Otro,CDMX
3251,Cliente_3251,36,M,Puebla
3252,Cliente_3252,21,M,Tijuana
3253,Cliente_3253,36,F,Monterrey
3254,Cliente_3254,47,Otro,Puebla
3255,Cliente_3255,35,M,Puebla
3256,Cliente_3256,34,F,Puebla
3257,Cliente_3257,61,F,Monterrey
3258,Cliente_3258,51,M,Guadalajara
3259,Cliente_3259,45,Otro,Guadalajara
3260,Cliente_3260,26,F,Puebla
3261,Cliente_3261,41,F,Tijuana
3262,Cliente_3262,24,Otro,Tijuana
3263,Cliente_3263,60,Otro,Tijuana
3264,Cliente_3264,60,Otro,Guadalajara
3265,Cliente_3265,35,Otro,CDMX
3266,Cliente_3266,32,M,Tijuana
3267,Cliente_3267,57,Otro,Tijuana
3268,Cliente_3268,57,Otro,Tijuana
3269,Cliente_3269,31,F,CDMX
3270,Cliente_3270,58,M,Monterrey
3271,Cliente_3271,32,M,Puebla
3272,Cliente_3272,55,M,CDMX
3273,Cliente_3273,42,M,Monterrey
3274,Cliente_3274,30,Otro,Guadalajara
3275,Cliente_3275,32,M,Tijuana
3276,Cliente_3276,60,M,CDMX
3277,Cliente_3277,47,M,Tijuana
3278,Cliente_3278,19,Otro,Puebla
3279,Cliente_3279,57,F,Puebla
3280,Cliente_3280,67,F,Tijuana
3281,Cliente_3281,24,Otro,Guadalajara
3282,Cliente_3282,66,M,Guadalajara
3283,Cliente_3283,43,F,Guadalajara
3284,Cliente_3284,36,F,CDMX
3286,Cliente_3286,46,Otro,Monterrey
3287,Cliente_3287,33,Otro,Monterrey
3288,Cliente_3288,27,Otro,CDMX
3289,Cliente_3289,41,M,CDMX
3290,Cliente_3290,21,F,Guadalajara
3291,Cliente_3291,32,Otro,Puebla
3292,Cliente_3292,40,M,CDMX
3293,Cliente_3293,53,F,Tijuana
3294,Cliente_3294,65,M,Guadalajara
3295,Cliente_3295,48,Otro,Monterrey
3296,Cliente_3296,51,F,CDMX
3297,Cliente_3297,29,M,Tijuana
3298,Cliente_3298,34,Otro,CDMX
3299,Cliente_3299,61,M,Puebla
3300,Cliente_3300,51,M,Puebla
3301,Cliente_3301,34,F,CDMX
3302,Cliente_3302,52,Otro,Tijuana
3303,Cliente_3303,57,Otro,CDMX
3304,Cliente_3304,67,F,Monterrey
3305,Cliente_3305,43,M,Puebla
3306,Cliente_3306,69,M,CDMX
3307,Cliente_3307,57,Otro,CDMX
3308,Cliente_3308,69,Otro,CDMX
3309,Cliente_3309,41,F,Guadalajara
3310,Cliente_3310,57,F,Monterrey
3311,Cliente_3311,18,M,Puebla
3312,Cliente_3312,53,Otro,Puebla
3313,Cliente_3313,42,F,CDMX
3314,Cliente_3314,32,M,Tijuana
3315,Cliente_3315,26,F,Guadalajara
3316,Cliente_3316,69,M,Guadalajara
3317,Cliente_3317,48,M,Guadalajara
3318,Cliente_3318,33,F,CDMX
3319,Cliente_3319,69,F,Tijuana
3320,Cliente_3320,27,M,Puebla
3321,Cliente_3321,32,F,Tijuana
3322,Cliente_3322,33,F,Puebla
3323,Cliente_3323,30,F,Monterrey
3324,Cliente_3324,60,Otro,CDMX
3325,Cliente_3325,40,Otro,Guadalajara
3326,Cliente_3326,54,F,Puebla
3327,Cliente_3327,50,M,Puebla
3328,Cliente_3328,23,M,Tijuana
3329,Cliente_3329,63,Otro,Guadalajara
3330,Cliente_3330,24,M,Monterrey
3331,Cliente_3331,61,M,Tijuana
3332,Cliente_3332,53,M,Monterrey
3333,Cliente_3333,30,Otro,Guadalajara
3334,Cliente_3334,60,F,CDMX
3335,Cliente_3335,28,Otro,Monterrey
3336,Cliente_3336,29,M,Puebla
3337,Cliente_3337,33,Otro,Puebla
3338,Cliente_3338,24,M,Guadalajara
3339,Cliente_3339,36,F,Tijuana
3340,Cliente_3340,21,F,Guadalajara
3341,Cliente_3341,18,M,Puebla
3342,Cliente_3342,19,Otro,CDMX
3343,Cliente_3343,32,M,Tijuana
3344,Cliente_3344,64,Otro,Puebla
3345,Cliente_3345,67,Otro,CDMX
3346,Cliente_3346,40,M,CDMX
3348,Cliente_3348,55,M,CDMX
3349,Cliente_3349,19,Otro,Puebla
3350,Cliente_3350,24,F,Guadalajara
3351,Cliente_3351,28,Otro,Puebla
3352,Cliente_3352,63,M,Tijuana
3353,Cliente_3353,40,F,Puebla
3354,Cliente_3354,51,Otro,Puebla
3355,Cliente_3355,37,M,Guadalajara
3356,Cliente_3356,57,M,Monterrey
3357,Cliente_3357,50,F,Monterrey
3358,Cliente_3358,68,Otro,Guadalajara
3359,Cliente_3359,41,Otro,Guadalajara
3360,Cliente_3360,21,M,Puebla
3361,Cliente_3361,36,Otro,Puebla
3362,Cliente_3362,40,Otro,CDMX
3363,Cliente_3363,19,Otro,Puebla
3364,Cliente_3364,58,F,CDMX
3365,Cliente_3365,67,F,Guadalajara
3366,Cliente_3366,26,Otro,CDMX
3367,Cliente_3367,67,M,CDMX
3368,Cliente_3368,60,Otro,CDMX
3369,Cliente_3369,26,M,Guadalajara
3370,Cliente_3370,55,F,Guadalajara
3371,Cliente_3371,57,Otro,Tijuana
3372,Cliente_3372,67,F,Guadalajara
3373,Cliente_3373,63,M,CDMX
3374,Cliente_3374,27,F,Puebla
3375,Cliente_3375,21,Otro,Puebla
3376,Cliente_3376,68,M,Guadalajara
3377,Cliente_3377,25,F,Monterrey
3378,Cliente_3378,46,Otro,Puebla
3379,Cliente_3379,30,F,Tijuana
3380,Cliente_3380,66,M,CDMX
3382,Cliente_3382,18,Otro,Guadalajara
3383,Cliente_3383,68,Otro,CDMX
3384,Cliente_3384,66,M,Tijuana
3385,Cliente_3385,65,F,Monterrey
3386,Cliente_3386,67,F,Puebla
3387,Cliente_3387,60,F,CDMX
3388,Cliente_3388,60,Otro,Puebla
3389,Cliente_3389,22,M,Guadalajara
3390,Cliente_3390,46,M,Puebla
3391,Cliente_3391,66,M,Tijuana
3392,Cliente_3392,22,Otro,Monterrey
3393,Cliente_3393,34,F,Puebla
3394,Cliente_3394,62,F,Puebla
3395,Cliente_3395,31,M,Guadalajara
3396,Cliente_3396,21,M,Guadalajara
3397,Cliente_3397,54,M,CDMX
3399,Cliente_3399,69,F,Tijuana
3400,Cliente_3400,59,M,Guadalajara
3402,Cliente_3402,49,F,Guadalajara
3403,Cliente_3403,50,F,Tijuana
3404,Cliente_3404,58,Otro,Tijuana
3405,Cliente_3405,62,Otro,Tijuana
3406,Cliente_3406,47,M,Guadalajara
3407,Cliente_3407,43,F,Guadalajara
3408,Cliente_3408,30,F,Monterrey
3409,Cliente_3409,58,M,Monterrey
3410,Cliente_3410,54,M,Guadalajara
3411,Cliente_3411,28,M,Guadalajara
3412,Cliente_3412,29,F,CDMX
3413,Cliente_3413,60,F,Guadalajara
3414,Cliente_3414,68,M,CDMX
3415,Cliente_3415,58,Otro,Tijuana
3416,Cliente_3416,64,Otro,Monterrey
3417,Cliente_3417,40,F,CDMX
3418,Cliente_3418,52,Otro,Monterrey
3419,Cliente_3419,51,F,CDMX
3420,Cliente_3420,62,Otro,Monterrey
3421,Cliente_3421,67,F,Tijuana
3422,Cliente_3422,69,F,Monterrey
3423,Cliente_3423,52,Otro,Guadalajara
3424,Cliente_3424,31,M,CDMX
3425,Cliente_3425,29,F,Tijuana
3426,Cliente_3426,49,Otro,CDMX
3427,Cliente_3427,49,M,Guadalajara
3428,Cliente_3428,18,Otro,Puebla
3429,Cliente_3429,67,M,Monterrey
3431,Cliente_3431,35,Otro,Guadalajara
3432,Cliente_3432,62,Otro,Guadalajara
3433,Cliente_3433,28,M,Guadalajara
3434,Cliente_3434,32,M,Guadalajara
3435,Cliente_3435,40,Otro,Monterrey
3437,Cliente_3437,30,F,Guadalajara
3438,Cliente_3438,63,Otro,Puebla
3440,Cliente_3440,48,F,Puebla
3441,Cliente_3441,64,Otro,Tijuana
3442,Cliente_3442,21,M,Puebla
3443,Cliente_3443,52,F,Puebla
3444,Cliente_3444,65,M,Tijuana
3445,Cliente_3445,40,M,Monterrey
3446,Cliente_3446,51,M,Monterrey
3447,Cliente_3447,26,F,Monterrey
3448,Cliente_3448,18,F,CDMX
3449,Cliente_3449,60,M,Guadalajara
3450,Cliente_3450,28,M,Tijuana
3451,Cliente_3451,59,F,CDMX
3452,Cliente_3452,37,F,Guadalajara
3453,Cliente_3453,61,M,Guadalajara
3455,Cliente_3455,57,F,Puebla
3456,Cliente_3456,28,F,Tijuana
3457,Cliente_3457,43,Otro,Monterrey
3458,Cliente_3458,33,M,Tijuana
3459,Cliente_3459,46,F,CDMX
3460,Cliente_3460,47,Otro,Guadalajara
3461,Cliente_3461,62,Otro,Guadalajara
3462,Cliente_3462,52,M,Tijuana
3463,Cliente_3463,63,F,Monterrey
3464,Cliente_3464,33,M,Puebla
3465,Cliente_3465,18,M,CDMX
3466,Cliente_3466,45,Otro,Monterrey
3467,Cliente_3467,52,Otro,CDMX
3468,Cliente_3468,27,M,CDMX
3469,Cliente_3469,22,M,CDMX
3470,Cliente_3470,18,F,CDMX
3471,Cliente_3471,26,F,Monterrey
3472,Cliente_3472,54,Otro,Tijuana
3473,Cliente_3473,53,Otro,CDMX
3474,Cliente_3474,29,M,Guadalajara
3475,Cliente_3475,62,M,CDMX
3476,Cliente_3476,67,Otro,CDMX
3477,Cliente_3477,20,Otro,Guadalajara
3478,Cliente_3478,46,Otro,Monterrey
3479,Cliente_3479,47,M,Puebla
3480,Cliente_3480,67,Otro,Guadalajara
3481,Cliente_3481,49,Otro,Guadalajara
3482,Cliente_3482,57,Otro,CDMX
3483,Cliente_3483,49,Otro,Tijuana
3484,Cliente_3484,61,Otro,Tijuana
3485,Cliente_3485,56,Otro,CDMX
3486,Cliente_3486,25,F,Tijuana
3487,Cliente_3487,26,F,Puebla
3488,Cliente_3488,56,Otro,Tijuana
3489,Cliente_3489,59,M,CDMX
3490,Cliente_3490,39,M,Guadalajara
3491,Cliente_3491,47,Otro,CDMX
3492,Cliente_3492,49,Otro,Guadalajara
3493,Cliente_3493,20,F,Guadalajara
3494,Cliente_3494,54,M,CDMX
3495,Cliente_3495,31,M,Tijuana
3496,Cliente_3496,66,F,Tijuana
3497,Cliente_3497,66,Otro,CDMX
3498,Cliente_3498,45,M,Tijuana
3499,Cliente_3499,24,Otro,Guadalajara
3500,Cliente_3500,56,M,Tijuana
3501,Cliente_3501,37,F,CDMX
3502,Cliente_3502,47,Otro,Puebla
3504,Cliente_3504,34,F,Puebla
3505,Cliente_3505,52,M,Tijuana
3506,Cliente_3506,64,F,Guadalajara
3507,Cliente_3507,60,Otro,CDMX
3508,Cliente_3508,51,M,Tijuana
3509,Cliente_3509,26,F,CDMX
3510,Cliente_3510,24,M,Tijuana
3511,Cliente_3511,38,M,Puebla
3512,Cliente_3512,40,F,CDMX
3513,Cliente_3513,36,F,CDMX
3514,Cliente_3514,66,Otro,Puebla
3515,Cliente_3515,46,Otro,CDMX
3517,Cliente_3517,28,M,CDMX
3518,Cliente_3518,50,F,Puebla
3519,Cliente_3519,49,Otro,Monterrey
3520,Cliente_3520,47,F,Guadalajara
3521,Cliente_3521,59,Otro,Guadalajara
3522,Cliente_3522,65,M,Puebla
3523,Cliente_3523,34,F,Tijuana
3524,Cliente_3524,51,F,Guadalajara
3525,Cliente_3525,64,M,CDMX
3526,Cliente_3526,40,M,CDMX
3527,Cliente_3527,60,F,Monterrey
3528,Cliente_3528,25,Otro,Guadalajara
3529,Cliente_3529,56,M,Monterrey
3530,Cliente_3530,27,Otro,Monterrey
3531,Cliente_3531,66,Otro,CDMX
3532,Cliente_3532,42,M,Puebla
3533,Cliente_3533,37,M,CDMX
3535,Cliente_3535,42,Otro,Guadalajara
3536,Cliente_3536,36,F,Monterrey
3537,Cliente_3537,61,F,Puebla
3538,Cliente_3538,38,F,CDMX
3539,Cliente_3539,26,Otro,Monterrey
3540,Cliente_3540,65,Otro,Guadalajara
3542,Cliente_3542,32,Otro,Puebla
3543,Cliente_3543,35,M,Puebla
3544,Cliente_3544,40,M,Monterrey
3545,Cliente_3545,53,M,Monterrey
3546,Cliente_3546,65,M,Tijuana
3547,Cliente_3547,63,Otro,Puebla
3548,Cliente_3548,25,F,Tijuana
3550,Cliente_3550,20,M,CDMX
3551,Cliente_3551,38,Otro,Puebla
3552,Cliente_3552,67,Otro,Guadalajara
3553,Cliente_3553,61,M,Tijuana
3554,Cliente_3554,43,Otro,Guadalajara
3555,Cliente_3555,19,M,Puebla
3556,Cliente_3556,55,Otro,Puebla
3557,Cliente_3557,66,F,Puebla
3558,Cliente_3558,50,Otro,Puebla
3559,Cliente_3559,52,Otro,CDMX
3560,Cliente_3560,18,M,Monterrey
3561,Cliente_3561,27,Otro,Puebla
3562,Cliente_3562,45,M,Monterrey
3563,Cliente_3563,58,Otro,Tijuana
3564,Cliente_3564,48,F,Monterrey
3565,Cliente_3565,67,F,Puebla
3566,Cliente_3566,48,M,Tijuana
3567,Cliente_3567,55,Otro,Tijuana
3568,Cliente_3568,60,Otro,Guadalajara
3569,Cliente_3569,44,M,Guadalajara
3570,Cliente_3570,18,M,Monterrey
3571,Cliente_3571,51,M,Puebla
3572,Cliente_3572,65,F,Monterrey
3573,Cliente_3573,36,F,Monterrey
3574,Cliente_3574,63,M,Monterrey
3575,Cliente_3575,47,M,Monterrey
3576,Cliente_3576,29,M,Tijuana
3577,Cliente_3577,28,Otro,Monterrey
3578,Cliente_3578,26,M,Puebla
3579,Cliente_3579,30,M,Guadalajara
3580,Cliente_3580,47,M,Monterrey
3581,Cliente_3581,59,M,Monterrey
3582,Cliente_3582,57,Otro,Guadalajara
3583,Cliente_3583,57,F,Guadalajara
3584,Cliente_3584,47,M,Monterrey
3585,Cliente_3585,49,M,Guadalajara
3586,Cliente_3586,58,F,Puebla
3587,Cliente_3587,21,Otro,CDMX
3588,Cliente_3588,25,M,Guadalajara
3589,Cliente_3589,30,Otro,Guadalajara
3590,Cliente_3590,23,Otro,Puebla
3592,Cliente_3592,53,F,Monterrey
3593,Cliente_3593,49,Otro,Monterrey
3594,Cliente_3594,41,M,Guadalajara
3595,Cliente_3595,42,M,Guadalajara
3596,Cliente_3596,65,Otro,Puebla
3597,Cliente_3597,28,F,Guadalajara
3598,Cliente_3598,56,Otro,Monterrey
3599,Cliente_3599,30,F,Tijuana
3600,Cliente_3600,29,Otro,Monterrey
3601,Cliente_3601,56,Otro,Puebla
3602,Cliente_3602,34,Otro,Guadalajara
3603,Cliente_3603,25,Otro,Guadalajara
3604,Cliente_3604,59,Otro,Monterrey
3605,Cliente_3605,51,Otro,Puebla
3606,Cliente_3606,30,F,Tijuana
3607,Cliente_3607,36,M,Guadalajara
3608,Cliente_3608,30,Otro,Guadalajara
3609,Cliente_3609,19,M,Tijuana
3610,Cliente_3610,31,Otro,Monterrey
3611,Cliente_3611,58,Otro,Puebla
3612,Cliente_3612,63,F,CDMX
3613,Cliente_3613,24,M,Guadalajara
3614,Cliente_3614,50,M,CDMX
3615,Cliente_3615,31,M,CDMX
3616,Cliente_3616,22,M,Tijuana
3617,Cliente_3617,41,M,Puebla
3618,Cliente_3618,36,Otro,Monterrey
3619,Cliente_3619,61,M,Tijuana
3620,Cliente_3620,19,M,Monterrey
3621,Cliente_3621,42,Otro,Guadalajara
3622,Cliente_3622,40,F,Tijuana
3623,Cliente_3623,33,Otro,Tijuana
3624,Cliente_3624,66,F,Tijuana
3625,Cliente_3625,33,F,Guadalajara
3626,Cliente_3626,61,M,Monterrey
3627,Cliente_3627,30,M,CDMX
3628,Cliente_3628,42,Otro,Puebla
3630,Cliente_3630,59,M,Tijuana
3631,Cliente_3631,52,M,Puebla
3632,Cliente_3632,55,F,Tijuana
3633,Cliente_3633,49,F,CDMX
3634,Cliente_3634,23,F,CDMX
3635,Cliente_3635,60,F,CDMX
3636,Cliente_3636,24,F,Monterrey
3637,Cliente_3637,43,Otro,Tijuana
3638,Cliente_3638,55,F,Monterrey
3639,Cliente_3639,58,F,Guadalajara
3640,Cliente_3640,28,F,Monterrey
3641,Cliente_3641,55,M,Tijuana
3642,Cliente_3642,54,F,CDMX
3643,Cliente_3643,18,Otro,Guadalajara
3645,Cliente_3645,67,Otro,CDMX
3646,Cliente_3646,50,Otro,CDMX
3647,Cliente_3647,47,M,Puebla
3648,Cliente_3648,48,F,CDMX
3649,Cliente_3649,52,F,Puebla
3650,Cliente_3650,28,F,Monterrey
3651,Cliente_3651,54,Otro,Tijuana
3652,Cliente_3652,23,Otro,Guadalajara
3653,Cliente_3653,51,F,Puebla
3654,Cliente_3654,65,M,Monterrey
3655,Cliente_3655,18,Otro,Tijuana
3656,Cliente_3656,65,Otro,CDMX
3657,Cliente_3657,55,Otro,Monterrey
3658,Cliente_3658,66,F,CDMX
3659,Cliente_3659,34,M,Guadalajara
3660,Cliente_3660,59,Otro,Tijuana
3661,Cliente_3661,42,Otro,Tijuana
3662,Cliente_3662,37,F,Monterrey
3663,Cliente_3663,62,F,Guadalajara
3664,Cliente_3664,68,M,Tijuana
3665,Cliente_3665,51,Otro,Monterrey
3666,Cliente_3666,53,F,Guadalajara
3667,Cliente_3667,20,Otro,Puebla
3668,Cliente_3668,39,F,Tijuana
3670,Cliente_3670,41,F,Puebla
3671,Cliente_3671,45,Otro,Puebla
3672,Cliente_3672,56,M,CDMX
3673,Cliente_3673,56,M,Monterrey
3674,Cliente_3674,59,Otro,CDMX
3675,Cliente_3675,49,F,Guadalajara
3676,Cliente_3676,34,M,Puebla
3677,Cliente_3677,64,F,Puebla
3678,Cliente_3678,30,Otro,Guadalajara
3679,Cliente_3679,58,F,Guadalajara
3680,Cliente_3680,55,F,Tijuana
3681,Cliente_3681,18,M,Puebla
3682,Cliente_3682,46,Otro,Guadalajara
3683,Cliente_3683,58,F,Guadalajara
3684,Cliente_3684,30,M,Tijuana
3685,Cliente_3685,49,F,Guadalajara
3686,Cliente_3686,33,F,Tijuana
3687,Cliente_3687,48,Otro,CDMX
3689,Cliente_3689,39,F,Tijuana
