envio_id,venta_id,fecha_envio,proveedor_id,estado_envio
29639,404779,2026-05-20 22:00:00,198,Cancelado
29640,171102,2026-05-20 23:00:00,30,Entregado
29641,188870,2026-05-21 00:00:00,106,Entregado
29642,48896,2026-05-21 01:00:00,18,En tránsito
29643,199221,2026-05-21 02:00:00,80,Retrasado
29644,493267,2026-05-21 03:00:00,32,Retrasado
29645,396133,2026-05-21 04:00:00,107,En tránsito
29646,265335,2026-05-21 05:00:00,72,Cancelado
29647,231385,2026-05-21 06:00:00,182,Entregado
29648,63337,2026-05-21 07:00:00,47,En tránsito
29649,447142,2026-05-21 08:00:00,109,En tránsito
29650,342071,2026-05-21 09:00:00,135,Cancelado
29651,492655,2026-05-21 10:00:00,98,En tránsito
29652,472323,2026-05-21 11:00:00,175,Cancelado
29653,457344,2026-05-21 12:00:00,168,Cancelado
29654,169646,2026-05-21 13:00:00,75,Retrasado
29655,419112,2026-05-21 14:00:00,57,Cancelado
29658,489340,2026-05-21 17:00:00,82,Cancelado
29659,136585,2026-05-21 18:00:00,149,En tránsito
29660,369605,2026-05-21 19:00:00,175,En tránsito
29661,421271,2026-05-21 20:00:00,144,En tránsito
29662,293839,2026-05-21 21:00:00,166,Cancelado
29663,283384,2026-05-21 22:00:00,94,Entregado
29664,321136,2026-05-21 23:00:00,167,En tránsito
29665,323571,2026-05-22 00:00:00,163,En tránsito
29666,52817,2026-05-22 01:00:00,5,Cancelado
29667,468545,2026-05-22 02:00:00,52,Retrasado
29668,387040,2026-05-22 03:00:00,97,Retrasado
29669,155841,2026-05-22 04:00:00,195,Entregado
29670,318082,2026-05-22 05:00:00,118,Entregado
29671,77888,2026-05-22 06:00:00,167,En tránsito
29672,485411,2026-05-22 07:00:00,88,Retrasado
29673,58170,2026-05-22 08:00:00,124,En tránsito
29674,293966,2026-05-22 09:00:00,148,Cancelado
29675,377474,2026-05-22 10:00:00,158,Entregado
29676,18933,2026-05-22 11:00:00,159,Entregado
29677,124367,2026-05-22 12:00:00,140,Retrasado
29679,84054,2026-05-22 14:00:00,84,En tránsito
29680,380813,2026-05-22 15:00:00,187,Entregado
29681,251183,2026-05-22 16:00:00,96,En tránsito
29683,147653,2026-05-22 18:00:00,117,Retrasado
29684,337086,2026-05-22 19:00:00,22,Cancelado
29685,146895,2026-05-22 20:00:00,158,Retrasado
29686,221239,2026-05-22 21:00:00,142,Retrasado
29687,37589,2026-05-22 22:00:00,169,Retrasado
29689,329311,2026-05-23 00:00:00,72,Retrasado
29690,148659,2026-05-23 01:00:00,180,Entregado
29691,297375,2026-05-23 02:00:00,23,Entregado
29692,153773,2026-05-23 03:00:00,172,Entregado
29693,314593,2026-05-23 04:00:00,94,Retrasado
29694,77036,2026-05-23 05:00:00,132,Retrasado
29695,474595,2026-05-23 06:00:00,63,Cancelado
29696,155719,2026-05-23 07:00:00,189,En tránsito
29697,205672,2026-05-23 08:00:00,151,Entregado
29698,301004,2026-05-23 09:00:00,191,Cancelado
29699,195539,2026-05-23 10:00:00,136,Cancelado
29700,401510,2026-05-23 11:00:00,156,En tránsito
29701,158777,2026-05-23 12:00:00,135,En tránsito
29702,461377,2026-05-23 13:00:00,153,Cancelado
29703,224617,2026-05-23 14:00:00,127,En tránsito
29704,414387,2026-05-23 15:00:00,111,Retrasado
29705,228677,2026-05-23 16:00:00,11,En tránsito
29707,360269,2026-05-23 18:00:00,126,En tránsito
29708,221914,2026-05-23 19:00:00,38,Cancelado
29709,289544,2026-05-23 20:00:00,65,Retrasado
29710,272945,2026-05-23 21:00:00,172,Entregado
29711,229018,2026-05-23 22:00:00,29,Cancelado
29713,357086,2026-05-24 00:00:00,114,Cancelado
29714,102481,2026-05-24 01:00:00,14,Entregado
29715,149383,2026-05-24 02:00:00,79,Retrasado
29716,70197,2026-05-24 03:00:00,80,Entregado
29717,107991,2026-05-24 04:00:00,121,Cancelado
29718,269235,2026-05-24 05:00:00,164,Cancelado
29719,14523,2026-05-24 06:00:00,159,Retrasado
29720,402446,2026-05-24 07:00:00,144,Cancelado
29721,171525,2026-05-24 08:00:00,162,Retrasado
29722,153887,2026-05-24 09:00:00,55,Cancelado
29723,180869,2026-05-24 10:00:00,172,En tránsito
29725,448228,2026-05-24 12:00:00,116,En tránsito
29726,245132,2026-05-24 13:00:00,164,Cancelado
29727,261575,2026-05-24 14:00:00,124,Cancelado
29728,411243,2026-05-24 15:00:00,170,Entregado
29729,387163,2026-05-24 16:00:00,38,En tránsito
29730,427350,2026-05-24 17:00:00,182,Cancelado
29731,295667,2026-05-24 18:00:00,12,Cancelado
29732,136727,2026-05-24 19:00:00,138,En tránsito
29733,9639,2026-05-24 20:00:00,2,En tránsito
29734,483682,2026-05-24 21:00:00,20,Entregado
29735,151534,2026-05-24 22:00:00,105,Cancelado
29736,160944,2026-05-24 23:00:00,53,En tránsito
29737,386859,2026-05-25 00:00:00,11,Entregado
29738,237031,2026-05-25 01:00:00,188,Retrasado
29739,165785,2026-05-25 02:00:00,28,Retrasado
29740,460233,2026-05-25 03:00:00,149,Cancelado
29741,470780,2026-05-25 04:00:00,116,Entregado
29742,158284,2026-05-25 05:00:00,22,En tránsito
29743,47712,2026-05-25 06:00:00,98,Cancelado
29744,159070,2026-05-25 07:00:00,100,En tránsito
29745,13369,2026-05-25 08:00:00,76,Cancelado
29746,102818,2026-05-25 09:00:00,97,Retrasado
29748,384100,2026-05-25 11:00:00,75,Retrasado
29750,185821,2026-05-25 13:00:00,34,En tránsito
29751,435828,2026-05-25 14:00:00,10,Entregado
29752,421138,2026-05-25 15:00:00,172,En tránsito
29753,122424,2026-05-25 16:00:00,42,En tránsito
29754,344657,2026-05-25 17:00:00,38,Cancelado
29755,305858,2026-05-25 18:00:00,36,Cancelado
29756,412431,2026-05-25 19:00:00,198,En tránsito
29757,333362,2026-05-25 20:00:00,88,En tránsito
29758,451768,2026-05-25 21:00:00,3,Retrasado
29759,98934,2026-05-25 22:00:00,106,En tránsito
29760,304810,2026-05-25 23:00:00,46,Cancelado
29761,235274,2026-05-26 00:00:00,167,Cancelado
29762,440906,2026-05-26 01:00:00,151,Cancelado
29763,108821,2026-05-26 02:00:00,60,Retrasado
29764,174038,2026-05-26 03:00:00,107,Retrasado
29766,104179,2026-05-26 05:00:00,61,En tránsito
29767,292194,2026-05-26 06:00:00,12,Entregado
29768,481230,2026-05-26 07:00:00,143,En tránsito
29770,176779,2026-05-26 09:00:00,169,Retrasado
29771,3716,2026-05-26 10:00:00,14,Cancelado
29772,162013,2026-05-26 11:00:00,163,Cancelado
29773,166388,2026-05-26 12:00:00,134,En tránsito
29774,482402,2026-05-26 13:00:00,15,En tránsito
29775,240198,2026-05-26 14:00:00,158,Entregado
29776,459899,2026-05-26 15:00:00,187,En tránsito
29777,204036,2026-05-26 16:00:00,197,En tránsito
29778,190039,2026-05-26 17:00:00,69,En tránsito
29779,166288,2026-05-26 18:00:00,122,Retrasado
29780,278867,2026-05-26 19:00:00,173,En tránsito
29781,344325,2026-05-26 20:00:00,109,Entregado
29782,487063,2026-05-26 21:00:00,50,Cancelado
29783,176080,2026-05-26 22:00:00,94,Entregado
29786,300359,2026-05-27 01:00:00,197,En tránsito
29787,240460,2026-05-27 02:00:00,5,Cancelado
29788,490932,2026-05-27 03:00:00,81,Retrasado
29789,114458,2026-05-27 04:00:00,37,En tránsito
29790,265611,2026-05-27 05:00:00,171,Cancelado
29791,291228,2026-05-27 06:00:00,79,En tránsito
29792,58756,2026-05-27 07:00:00,32,Cancelado
29793,247404,2026-05-27 08:00:00,178,En tránsito
29794,139615,2026-05-27 09:00:00,17,Retrasado
29795,133289,2026-05-27 10:00:00,101,En tránsito
29796,379086,2026-05-27 11:00:00,62,Entregado
29797,11817,2026-05-27 12:00:00,83,En tránsito
29798,20319,2026-05-27 13:00:00,140,En tránsito
29800,392222,2026-05-27 15:00:00,44,Retrasado
29801,63618,2026-05-27 16:00:00,156,En tránsito
29802,143414,2026-05-27 17:00:00,94,Cancelado
29803,173437,2026-05-27 18:00:00,87,Retrasado
29804,266053,2026-05-27 19:00:00,177,Retrasado
29805,443320,2026-05-27 20:00:00,92,En tránsito
29806,223301,2026-05-27 21:00:00,42,En tránsito
29807,221779,2026-05-27 22:00:00,169,Entregado
29808,20278,2026-05-27 23:00:00,140,En tránsito
29809,54942,2026-05-28 00:00:00,198,Entregado
29810,439986,2026-05-28 01:00:00,96,En tránsito
29811,7120,2026-05-28 02:00:00,166,En tránsito
29812,142451,2026-05-28 03:00:00,174,Entregado
29814,275246,2026-05-28 05:00:00,168,Cancelado
29815,323974,2026-05-28 06:00:00,97,Cancelado
29820,173220,2026-05-28 11:00:00,194,En tránsito
29821,406978,2026-05-28 12:00:00,143,Cancelado
29822,25830,2026-05-28 13:00:00,144,Entregado
29823,102922,2026-05-28 14:00:00,47,Entregado
29824,123646,2026-05-28 15:00:00,165,Entregado
29825,228066,2026-05-28 16:00:00,168,Entregado
29826,329019,2026-05-28 17:00:00,179,Cancelado
29827,268577,2026-05-28 18:00:00,71,En tránsito
29828,113122,2026-05-28 19:00:00,181,Retrasado
29829,105286,2026-05-28 20:00:00,14,Cancelado
29830,349820,2026-05-28 21:00:00,157,Cancelado
29831,364252,2026-05-28 22:00:00,36,Entregado
29832,203930,2026-05-28 23:00:00,188,En tránsito
29833,498697,2026-05-29 00:00:00,112,Retrasado
29834,439744,2026-05-29 01:00:00,127,Retrasado
29835,425990,2026-05-29 02:00:00,128,Cancelado
29836,81822,2026-05-29 03:00:00,147,En tránsito
29837,332739,2026-05-29 04:00:00,53,Cancelado
29838,165682,2026-05-29 05:00:00,95,Entregado
29839,179696,2026-05-29 06:00:00,164,En tránsito
29840,307203,2026-05-29 07:00:00,148,Entregado
29841,279531,2026-05-29 08:00:00,157,Retrasado
29842,275127,2026-05-29 09:00:00,166,Retrasado
29843,242567,2026-05-29 10:00:00,72,Cancelado
29844,248648,2026-05-29 11:00:00,178,En tránsito
29846,123986,2026-05-29 13:00:00,120,Entregado
29847,418316,2026-05-29 14:00:00,172,Entregado
29848,93014,2026-05-29 15:00:00,137,Retrasado
29850,52311,2026-05-29 17:00:00,177,Retrasado
29851,148629,2026-05-29 18:00:00,25,En tránsito
29852,88200,2026-05-29 19:00:00,61,En tránsito
29853,461457,2026-05-29 20:00:00,114,Cancelado
29855,333163,2026-05-29 22:00:00,169,Entregado
29856,436470,2026-05-29 23:00:00,155,En tránsito
29857,254140,2026-05-30 00:00:00,164,Retrasado
29858,118436,2026-05-30 01:00:00,17,En tránsito
29859,402049,2026-05-30 02:00:00,126,En tránsito
29860,436428,2026-05-30 03:00:00,50,Entregado
29862,279245,2026-05-30 05:00:00,78,Entregado
29863,11545,2026-05-30 06:00:00,53,Entregado
29864,308115,2026-05-30 07:00:00,29,Cancelado
29866,21635,2026-05-30 09:00:00,185,Entregado
29867,468236,2026-05-30 10:00:00,79,En tránsito
29868,28961,2026-05-30 11:00:00,112,Entregado
29870,248829,2026-05-30 13:00:00,8,Cancelado
29871,138737,2026-05-30 14:00:00,128,Retrasado
29872,78975,2026-05-30 15:00:00,109,Retrasado
29873,239210,2026-05-30 16:00:00,82,Entregado
29874,335046,2026-05-30 17:00:00,25,En tránsito
29876,344796,2026-05-30 19:00:00,147,Cancelado
29877,307485,2026-05-30 20:00:00,87,En tránsito
29878,384361,2026-05-30 21:00:00,63,Cancelado
29880,34452,2026-05-30 23:00:00,90,Entregado
29881,181127,2026-05-31 00:00:00,82,Entregado
29882,495849,2026-05-31 01:00:00,69,Entregado
29883,346492,2026-05-31 02:00:00,21,En tránsito
29884,443517,2026-05-31 03:00:00,174,Entregado
29885,242035,2026-05-31 04:00:00,84,Entregado
29886,314776,2026-05-31 05:00:00,62,Entregado
29887,459862,2026-05-31 06:00:00,138,Cancelado
29888,364955,2026-05-31 07:00:00,192,En tránsito
29889,30306,2026-05-31 08:00:00,109,Entregado
29890,359548,2026-05-31 09:00:00,25,Cancelado
29891,87626,2026-05-31 10:00:00,67,En tránsito
29893,458082,2026-05-31 12:00:00,172,Entregado
29894,308084,2026-05-31 13:00:00,37,Entregado
29895,198104,2026-05-31 14:00:00,12,Cancelado
29896,406196,2026-05-31 15:00:00,83,En tránsito
29897,80611,2026-05-31 16:00:00,109,En tránsito
29898,382004,2026-05-31 17:00:00,84,Entregado
29899,179847,2026-05-31 18:00:00,42,Cancelado
29900,342404,2026-05-31 19:00:00,183,En tránsito
29901,151490,2026-05-31 20:00:00,9,Retrasado
29902,142346,2026-05-31 21:00:00,68,Retrasado
29903,312510,2026-05-31 22:00:00,154,En tránsito
29904,14799,2026-05-31 23:00:00,167,Retrasado
29905,441987,2026-06-01 00:00:00,68,En tránsito
29907,418493,2026-06-01 02:00:00,145,Entregado
29908,264765,2026-06-01 03:00:00,83,Retrasado
29909,397992,2026-06-01 04:00:00,28,Retrasado
29910,270727,2026-06-01 05:00:00,96,Cancelado
29911,321385,2026-06-01 06:00:00,16,Entregado
29912,440057,2026-06-01 07:00:00,86,Entregado
29914,239440,2026-06-01 09:00:00,145,Entregado
29916,232451,2026-06-01 11:00:00,68,Cancelado
29917,255321,2026-06-01 12:00:00,186,Entregado
29918,154200,2026-06-01 13:00:00,178,Retrasado
29920,45859,2026-06-01 15:00:00,140,Retrasado
29923,32965,2026-06-01 18:00:00,65,Entregado
29924,453875,2026-06-01 19:00:00,18,Retrasado
29925,292211,2026-06-01 20:00:00,92,Retrasado
29926,496549,2026-06-01 21:00:00,84,En tránsito
29927,155015,2026-06-01 22:00:00,44,Retrasado
29928,318916,2026-06-01 23:00:00,177,Retrasado
29929,151612,2026-06-02 00:00:00,80,Entregado
29930,229451,2026-06-02 01:00:00,167,Cancelado
29931,384320,2026-06-02 02:00:00,22,Entregado
29932,439425,2026-06-02 03:00:00,158,Cancelado
29934,50488,2026-06-02 05:00:00,16,Entregado
29935,325729,2026-06-02 06:00:00,115,Retrasado
29936,170248,2026-06-02 07:00:00,69,En tránsito
29937,169737,2026-06-02 08:00:00,29,Retrasado
29939,237515,2026-06-02 10:00:00,35,Cancelado
29940,89297,2026-06-02 11:00:00,26,Cancelado
29941,470512,2026-06-02 12:00:00,93,En tránsito
29942,170449,2026-06-02 13:00:00,196,En tránsito
29943,488651,2026-06-02 14:00:00,166,En tránsito
29944,86406,2026-06-02 15:00:00,43,Retrasado
29945,381020,2026-06-02 16:00:00,191,Entregado
29946,357399,2026-06-02 17:00:00,189,Retrasado
29947,217529,2026-06-02 18:00:00,51,Retrasado
29948,225587,2026-06-02 19:00:00,24,Entregado
29949,281266,2026-06-02 20:00:00,58,Retrasado
29950,28284,2026-06-02 21:00:00,14,Retrasado
29951,372546,2026-06-02 22:00:00,102,En tránsito
29952,354402,2026-06-02 23:00:00,179,En tránsito
29953,133854,2026-06-03 00:00:00,22,En tránsito
29954,109596,2026-06-03 01:00:00,126,Retrasado
29955,192953,2026-06-03 02:00:00,14,Entregado
29957,482431,2026-06-03 04:00:00,3,En tránsito
29958,262549,2026-06-03 05:00:00,181,Retrasado
29959,65924,2026-06-03 06:00:00,8,Retrasado
29960,177773,2026-06-03 07:00:00,105,Entregado
29961,147146,2026-06-03 08:00:00,165,Retrasado
29962,158074,2026-06-03 09:00:00,121,En tránsito
29963,137550,2026-06-03 10:00:00,87,En tránsito
29964,408106,2026-06-03 11:00:00,128,Entregado
29965,452681,2026-06-03 12:00:00,32,Entregado
29966,339775,2026-06-03 13:00:00,70,Cancelado
29967,497166,2026-06-03 14:00:00,39,Retrasado
29968,363042,2026-06-03 15:00:00,16,En tránsito
29970,168665,2026-06-03 17:00:00,75,Retrasado
29971,490745,2026-06-03 18:00:00,159,Entregado
29972,131621,2026-06-03 19:00:00,183,Cancelado
29973,69471,2026-06-03 20:00:00,149,Cancelado
29974,229493,2026-06-03 21:00:00,56,Cancelado
29975,143784,2026-06-03 22:00:00,28,En tránsito
29976,261942,2026-06-03 23:00:00,26,Retrasado
29978,487082,2026-06-04 01:00:00,124,Cancelado
29979,487485,2026-06-04 02:00:00,77,Entregado
29980,172842,2026-06-04 03:00:00,192,Cancelado
29981,182617,2026-06-04 04:00:00,100,Entregado
29982,131272,2026-06-04 05:00:00,191,Retrasado
29986,277846,2026-06-04 09:00:00,82,Retrasado
29987,108127,2026-06-04 10:00:00,135,Entregado
29988,330700,2026-06-04 11:00:00,62,Cancelado
29991,4,2026-06-04 14:00:00,61,Entregado
29992,311121,2026-06-04 15:00:00,57,Cancelado
29993,418402,2026-06-04 16:00:00,191,Entregado
29994,356698,2026-06-04 17:00:00,161,En tránsito
29995,379476,2026-06-04 18:00:00,137,En tránsito
29996,19892,2026-06-04 19:00:00,7,Retrasado
29997,160799,2026-06-04 20:00:00,59,Cancelado
29998,98811,2026-06-04 21:00:00,168,Entregado
29999,44626,2026-06-04 22:00:00,52,Entregado
30000,312135,2026-06-04 23:00:00,192,Cancelado
30001,223620,2026-06-05 00:00:00,15,Retrasado
30002,291379,2026-06-05 01:00:00,51,Entregado
30003,349141,2026-06-05 02:00:00,185,Entregado
30004,155746,2026-06-05 03:00:00,90,Cancelado
30005,247452,2026-06-05 04:00:00,173,En tránsito
30006,108921,2026-06-05 05:00:00,194,Retrasado
30007,403700,2026-06-05 06:00:00,58,Retrasado
30008,51509,2026-06-05 07:00:00,186,Entregado
30009,467761,2026-06-05 08:00:00,171,Retrasado
30010,276817,2026-06-05 09:00:00,161,Retrasado
30011,385327,2026-06-05 10:00:00,73,Entregado
30012,320962,2026-06-05 11:00:00,100,Cancelado
30013,5281,2026-06-05 12:00:00,182,Entregado
30014,289638,2026-06-05 13:00:00,61,Cancelado
30015,129142,2026-06-05 14:00:00,168,En tránsito
30016,479889,2026-06-05 15:00:00,191,Cancelado
30017,386521,2026-06-05 16:00:00,157,Cancelado
30018,48150,2026-06-05 17:00:00,147,En tránsito
30019,97209,2026-06-05 18:00:00,146,Entregado
30020,325231,2026-06-05 19:00:00,63,Cancelado
30021,108661,2026-06-05 20:00:00,105,Entregado
30022,257098,2026-06-05 21:00:00,184,Retrasado
30023,101278,2026-06-05 22:00:00,166,Retrasado
30025,376184,2026-06-06 00:00:00,186,Cancelado
30026,137513,2026-06-06 01:00:00,154,En tránsito
30028,301163,2026-06-06 03:00:00,162,En tránsito
30030,430219,2026-06-06 05:00:00,106,Retrasado
30031,19879,2026-06-06 06:00:00,42,Cancelado
30032,421720,2026-06-06 07:00:00,60,En tránsito
30033,407149,2026-06-06 08:00:00,132,Cancelado
30034,412170,2026-06-06 09:00:00,87,Retrasado
30035,472895,2026-06-06 10:00:00,143,Retrasado
30036,76621,2026-06-06 11:00:00,64,Retrasado
30037,487099,2026-06-06 12:00:00,62,Cancelado
30038,36726,2026-06-06 13:00:00,16,Cancelado
30039,441915,2026-06-06 14:00:00,48,Entregado
30040,16798,2026-06-06 15:00:00,161,En tránsito
30041,360005,2026-06-06 16:00:00,96,Cancelado
30042,475521,2026-06-06 17:00:00,121,Retrasado
30044,112722,2026-06-06 19:00:00,57,Retrasado
30045,393841,2026-06-06 20:00:00,65,Cancelado
30046,12530,2026-06-06 21:00:00,52,Entregado
30047,184815,2026-06-06 22:00:00,160,Retrasado
30048,421597,2026-06-06 23:00:00,62,En tránsito
30049,423764,2026-06-07 00:00:00,73,Entregado
30051,346743,2026-06-07 02:00:00,179,Entregado
30052,486178,2026-06-07 03:00:00,178,Entregado
30053,336659,2026-06-07 04:00:00,183,Cancelado
30054,375932,2026-06-07 05:00:00,69,En tránsito
30055,207343,2026-06-07 06:00:00,18,Entregado
30056,251961,2026-06-07 07:00:00,92,Entregado
30057,385035,2026-06-07 08:00:00,29,En tránsito
30058,471500,2026-06-07 09:00:00,160,Entregado
30059,494650,2026-06-07 10:00:00,171,Entregado
30061,269325,2026-06-07 12:00:00,77,Cancelado
30062,95241,2026-06-07 13:00:00,35,Retrasado
30063,461061,2026-06-07 14:00:00,136,Cancelado
30064,229187,2026-06-07 15:00:00,154,Cancelado
30065,261363,2026-06-07 16:00:00,25,Entregado
30066,436408,2026-06-07 17:00:00,120,Retrasado
30067,180582,2026-06-07 18:00:00,194,Cancelado
30068,151384,2026-06-07 19:00:00,161,Retrasado
30069,16150,2026-06-07 20:00:00,104,Retrasado
30070,51621,2026-06-07 21:00:00,193,Cancelado
30072,199111,2026-06-07 23:00:00,163,Retrasado
30073,84615,2026-06-08 00:00:00,127,Retrasado
30074,120511,2026-06-08 01:00:00,74,Cancelado
30075,307418,2026-06-08 02:00:00,145,En tránsito
30076,494554,2026-06-08 03:00:00,21,Retrasado
30077,497895,2026-06-08 04:00:00,166,Retrasado
30078,424936,2026-06-08 05:00:00,135,Retrasado
30080,366875,2026-06-08 07:00:00,171,Entregado
30081,138469,2026-06-08 08:00:00,95,Entregado
30082,74571,2026-06-08 09:00:00,146,Retrasado
30086,321542,2026-06-08 13:00:00,131,Cancelado
30087,360208,2026-06-08 14:00:00,3,Cancelado
30088,56945,2026-06-08 15:00:00,187,Cancelado
30089,464201,2026-06-08 16:00:00,127,Cancelado
30090,170236,2026-06-08 17:00:00,190,Retrasado
30091,401562,2026-06-08 18:00:00,142,Retrasado
30092,161898,2026-06-08 19:00:00,7,En tránsito
30093,76444,2026-06-08 20:00:00,186,Entregado
30094,86410,2026-06-08 21:00:00,7,Retrasado
30095,469100,2026-06-08 22:00:00,11,Retrasado
30097,212526,2026-06-09 00:00:00,31,En tránsito
30098,52319,2026-06-09 01:00:00,74,Entregado
30099,452856,2026-06-09 02:00:00,82,Retrasado
30100,171772,2026-06-09 03:00:00,170,Retrasado
30103,119192,2026-06-09 06:00:00,106,En tránsito
30104,494158,2026-06-09 07:00:00,37,Retrasado
30105,68733,2026-06-09 08:00:00,62,Cancelado
30107,249918,2026-06-09 10:00:00,155,Entregado
30109,163125,2026-06-09 12:00:00,154,Retrasado
30110,414485,2026-06-09 13:00:00,45,Retrasado
30111,233255,2026-06-09 14:00:00,92,En tránsito
30112,33254,2026-06-09 15:00:00,56,Entregado
30113,208349,2026-06-09 16:00:00,92,Retrasado
30114,112139,2026-06-09 17:00:00,49,En tránsito
30115,24129,2026-06-09 18:00:00,16,Cancelado
30116,262962,2026-06-09 19:00:00,73,En tránsito
30117,248175,2026-06-09 20:00:00,63,Retrasado
30118,232543,2026-06-09 21:00:00,156,Entregado
30119,489474,2026-06-09 22:00:00,143,Entregado
30120,403732,2026-06-09 23:00:00,173,Cancelado
30122,268949,2026-06-10 01:00:00,5,Retrasado
30123,300928,2026-06-10 02:00:00,123,Retrasado
30124,373753,2026-06-10 03:00:00,57,En tránsito
30125,221014,2026-06-10 04:00:00,157,Entregado
30126,390448,2026-06-10 05:00:00,187,Retrasado
30127,362679,2026-06-10 06:00:00,171,Cancelado
30128,383370,2026-06-10 07:00:00,2,En tránsito
30129,55028,2026-06-10 08:00:00,80,En tránsito
30130,7254,2026-06-10 09:00:00,193,Retrasado
30132,309882,2026-06-10 11:00:00,143,Cancelado
30133,78404,2026-06-10 12:00:00,106,Entregado
30134,318562,2026-06-10 13:00:00,125,Retrasado
30135,218943,2026-06-10 14:00:00,96,Entregado
30136,344329,2026-06-10 15:00:00,162,Retrasado
30138,118463,2026-06-10 17:00:00,57,Entregado
